source_file,dataset_tag,agent_name,role,fold
taged_1756215171_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,WEREWOLF,2
taged_1756215570_Character-Lab_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,2
taged_1756215570_Character-Lab_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,2
taged_1756215570_Character-Lab_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,2
taged_1756215570_Character-Lab_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,2
taged_1756215570_Character-Lab_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,2
taged_1756215980_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,1
taged_1756215980_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,1
taged_1756215980_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,1
taged_1756215980_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,1
taged_1756215980_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,1
taged_1756216517_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,4
taged_1756216517_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,4
taged_1756216517_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,4
taged_1756216517_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,WEREWOLF,4
taged_1756216517_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,4
taged_1756216887_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,1
taged_1756216887_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,1
taged_1756216887_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,1
taged_1756216887_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,1
taged_1756216887_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,1
taged_1756217267_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,4
taged_1756217267_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,4
taged_1756217267_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,SEER,4
taged_1756217267_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,4
taged_1756217267_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,4
taged_1756218077_CanisLupus_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,1
taged_1756218077_CanisLupus_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,1
taged_1756218077_CanisLupus_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,1
taged_1756218077_CanisLupus_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,1
taged_1756218077_CanisLupus_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,Character-Lab1,WEREWOLF,1
taged_1756218644_CamelliaDragons_CanisLupus_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,SEER,3
taged_1756218644_CamelliaDragons_CanisLupus_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,3
taged_1756218644_CamelliaDragons_CanisLupus_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,3
taged_1756218644_CamelliaDragons_CanisLupus_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,WEREWOLF,3
taged_1756218644_CamelliaDragons_CanisLupus_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,3
taged_1756219129_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,3
taged_1756219129_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,3
taged_1756219129_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,WEREWOLF,3
taged_1756219129_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,POSSESSED,3
taged_1756219129_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,3
taged_1756219881_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,4
taged_1756219881_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,4
taged_1756219881_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,4
taged_1756219881_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,4
taged_1756219881_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,WEREWOLF,4
taged_1756220320_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,WEREWOLF,4
taged_1756220320_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,4
taged_1756220320_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,4
taged_1756220320_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,4
taged_1756220320_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,4
taged_1756220999_Character-Lab_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,2
taged_1756220999_Character-Lab_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,2
taged_1756220999_Character-Lab_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,2
taged_1756220999_Character-Lab_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,2
taged_1756220999_Character-Lab_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,2
taged_1756221317_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,5
taged_1756221317_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,5
taged_1756221317_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,5
taged_1756221317_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,5
taged_1756221317_CanisLupus_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,5
taged_1756221751_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,3
taged_1756221751_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,3
taged_1756221751_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,3
taged_1756221751_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,3
taged_1756221751_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,3
taged_1756222387_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,SEER,3
taged_1756222387_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,3
taged_1756222387_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,3
taged_1756222387_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,WEREWOLF,3
taged_1756222387_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,3
taged_1756223274_CamelliaDragons_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,1
taged_1756223274_CamelliaDragons_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,1
taged_1756223274_CamelliaDragons_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,1
taged_1756223274_CamelliaDragons_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,1
taged_1756223274_CamelliaDragons_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,1
taged_1756223556_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,2
taged_1756223556_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,2
taged_1756223556_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,2
taged_1756223556_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,2
taged_1756223556_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,2
taged_1756224238_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,2
taged_1756224238_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,2
taged_1756224238_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,2
taged_1756224238_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,2
taged_1756224238_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,2
taged_1756224615_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,2
taged_1756224615_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,SEER,2
taged_1756224615_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,2
taged_1756224615_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,2
taged_1756224615_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,2
taged_1756225570_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,5
taged_1756225570_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,5
taged_1756225570_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,5
taged_1756225570_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,WEREWOLF,5
taged_1756225570_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,POSSESSED,5
taged_1756226133_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,4
taged_1756226133_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,4
taged_1756226133_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,4
taged_1756226133_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,4
taged_1756226133_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,4
taged_1756226483_CamelliaDragons_CanisLupus_Character-Lab_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,POSSESSED,2
taged_1756226483_CamelliaDragons_CanisLupus_Character-Lab_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,SEER,2
taged_1756226483_CamelliaDragons_CanisLupus_Character-Lab_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,2
taged_1756226483_CamelliaDragons_CanisLupus_Character-Lab_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,2
taged_1756226483_CamelliaDragons_CanisLupus_Character-Lab_mille_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,WEREWOLF,2
taged_1756227158_CanisLupus_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,1
taged_1756227158_CanisLupus_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,1
taged_1756227158_CanisLupus_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,1
taged_1756227158_CanisLupus_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,1
taged_1756227158_CanisLupus_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,1
taged_1756227627_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,3
taged_1756227627_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,3
taged_1756227627_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,3
taged_1756227627_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,3
taged_1756227627_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,3
taged_1756229556_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,WEREWOLF,2
taged_1756229556_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,2
taged_1756229556_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,2
taged_1756229556_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,2
taged_1756229556_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,2
taged_1756230255_CanisLupus_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,SEER,1
taged_1756230255_CanisLupus_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,1
taged_1756230255_CanisLupus_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,1
taged_1756230255_CanisLupus_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,1
taged_1756230255_CanisLupus_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,1
taged_1756231017_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,5
taged_1756231017_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,5
taged_1756231017_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,5
taged_1756231017_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,5
taged_1756231017_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,5
taged_1756231440_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,1
taged_1756231440_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,1
taged_1756231440_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,SEER,1
taged_1756231440_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,1
taged_1756231440_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,1
taged_1756231889_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,5
taged_1756231889_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,5
taged_1756231889_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,5
taged_1756231889_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,5
taged_1756231889_CamelliaDragons_CanisLupus_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,5
taged_1756233214_CanisLupus_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,5
taged_1756233214_CanisLupus_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,5
taged_1756233214_CanisLupus_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,5
taged_1756233214_CanisLupus_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,5
taged_1756233214_CanisLupus_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,POSSESSED,5
taged_1756233805_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,2
taged_1756233805_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,2
taged_1756233805_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,2
taged_1756233805_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,2
taged_1756233805_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,2
taged_1756234323_CamelliaDragons_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,5
taged_1756234323_CamelliaDragons_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,SEER,5
taged_1756234323_CamelliaDragons_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,5
taged_1756234323_CamelliaDragons_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,5
taged_1756234323_CamelliaDragons_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,5
taged_1756235000_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,3
taged_1756235000_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,3
taged_1756235000_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,3
taged_1756235000_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,3
taged_1756235000_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,3
taged_1756235432_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,3
taged_1756235432_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,3
taged_1756235432_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,3
taged_1756235432_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,3
taged_1756235432_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,3
taged_1756236437_CamelliaDragons_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,2
taged_1756236437_CamelliaDragons_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,2
taged_1756236437_CamelliaDragons_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,2
taged_1756236437_CamelliaDragons_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,2
taged_1756236437_CamelliaDragons_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,SEER,2
taged_1756237228_CanisLupus_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,WEREWOLF,5
taged_1756237228_CanisLupus_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,5
taged_1756237228_CanisLupus_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,5
taged_1756237228_CanisLupus_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,5
taged_1756237228_CanisLupus_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,5
taged_1756237766_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,3
taged_1756237766_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,SEER,3
taged_1756237766_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,3
taged_1756237766_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,3
taged_1756237766_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,3
taged_1756238124_Character-Lab_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,2
taged_1756238124_Character-Lab_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,2
taged_1756238124_Character-Lab_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,2
taged_1756238124_Character-Lab_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,2
taged_1756238124_Character-Lab_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,2
taged_1756238582_CamelliaDragons_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,4
taged_1756238582_CamelliaDragons_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,4
taged_1756238582_CamelliaDragons_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,4
